Equipment Type_Centrifugal,Equipment Type_Exhaust,Location_Plant B,Location_Plant C,vibration_total,Sound (dB),Vibration_Y,Humidity (%),RPM,Temperature (°C),Current (A),Vibration_Z,Pressure (bar),Vibration_X,Imbalance
0.0,0.31491958861296765,0.6850804113870324,0.0,62.56475431044943,1.493479752213202,0.6765075955997562,0.6659660532893985,0.44716661478037756,6.536354969623262,70.80204437120291,68.2948153436899,6.06237492752998,1.07725361451807,1
0.0,0.0038171341243471435,1.0,0.0,62.181144248831515,1.6101145140237305,0.7631105186084481,0.7673587214671097,0.33770244181945885,6.356488236605601,70.77725166343048,67.1838553054656,6.15625920855814,1.1344456679340318,1
0.6816694824016201,0.0,0.31833051759837994,0.0,61.46743034865428,1.2555318691511577,0.540730740289867,0.4762454615321066,0.4968739978467823,6.721284825672859,69.27351044389242,66.40289679006216,5.723731531262963,0.9035595426435221,1
0.16713201147122125,0.0,0.8328679885287787,0.0,62.01284006784051,1.523091354034965,0.7100135682259682,0.6964674990903174,0.37544315470720824,6.448579966079747,70.4106382546486,66.98946950692282,6.053035512658418,1.078162220401284,1
0.0,0.6552824096916582,0.3447175903083418,0.0,62.96978606753307,1.3675455084140866,0.5808656428766441,0.5556884992599027,0.5673146906211552,6.726958149427329,70.82586976867842,69.49969973030848,5.956862452995586,1.014975058283067,1
0.0,0.9917426171678388,0.008257382832161153,0.0,63.37017371442973,1.2430552316478996,0.4863203245758373,0.44667539203762024,0.6860851438602471,6.915375865613989,70.84942198320174,70.69076886477414,5.852559788677969,0.9534105904433157,1
0.0,0.07267087161001629,1.0,0.0,62.02140357786476,1.6121801261483006,0.7290279185530419,0.7557912935695172,0.36841120873806726,6.293142798118786,70.72767697244079,67.25339758032612,6.088782545822184,1.1266716678558002,1
0.07707801195146069,0.0,0.9229219880485393,0.07707801195146069,62.391944391312826,1.612312340358544,0.7443430927970085,0.7251446253549879,0.3593546376212926,6.44016113242952,70.71987915067785,67.31719886127361,6.070589506136305,1.1119033211813023,1
0.0,0.3403800926666749,1.0,0.0,61.40031818501331,1.6202114027800003,0.596511854129996,0.7108161444319986,0.487809521329337,6.046850314746659,70.53492633328,67.52378389359335,5.826427509186659,1.0964456905677706,1
0.0,0.866386514251342,0.13361348574865795,0.0,63.2209999519591,1.2894369897270035,0.5215453894953729,0.48729076938256516,0.6418344395307237,6.8451764479807515,70.8406470559976,70.24700826044975,5.891420180582084,0.9763478697858233,1
0.0,0.21552986879133185,0.7844701312086682,0.0,62.44648054386168,1.5302539485472073,0.7044361068696358,0.6981683225116085,0.4120820436833401,6.480696726523146,70.79508709081539,67.94297573552132,6.093185740674687,1.0954396438719103,1
0.0,0.0,0.6396221800696524,0.36037781993034756,61.833225958268955,1.375754417045274,0.6738244115576221,0.7478188420839005,0.39293969554899494,5.902320168688458,71.2989440606997,67.41064180475543,5.842867518461294,1.0886271847420652,1
0.0,0.06850540662697957,0.9314945933730204,0.0,62.2715214338861,1.5846529995480176,0.7457499807378187,0.7458042482528586,0.3601824085393238,6.398363027711109,70.78479537846388,67.42250913945952,6.1387633239456365,1.1223417338410926,1
0.0,0.0,0.23684470874111063,0.7631552912588894,61.4344762616537,1.113949060681722,0.5719217113115009,0.7252633036895022,0.4565785360189045,5.3907927801012105,71.8789436194128,67.66841938640569,5.488423343692178,1.0369363210562081,1
0.4083063427594511,0.0,0.5916936572405489,0.4083063427594511,63.25976261802976,1.6222491902827836,0.6555739001404671,0.5409816734257452,0.45971682185611373,6.784638596469829,70.46152105264763,67.90678529011183,5.686364642399036,1.0131797604487733,1
0.24075126693915716,0.0,0.0,0.7592487330608428,66.02926578550228,1.4850028420735724,0.5321849746612168,0.6688901520326989,0.33737222298129166,6.351844062465024,69.02148548143688,72.97015371185192,6.554985789632138,0.9213477414606062,1
0.09639215565320491,0.0,0.0,0.9036078443467951,65.93976313650498,1.4460258820263652,0.5350721568869359,0.6515670586783846,0.311965019394964,6.458669804816629,68.96662901914823,73.40178745459691,6.7498705898681735,0.9001518759445742,1
1.0,0.0,0.0,0.23276314710128876,66.10663028139882,1.6783618426449356,0.5123447370579742,0.6324457953884938,0.5101042087130165,6.164748666833075,69.47060657149989,70.29499212404376,5.406635532036317,0.9872040695663947,1
0.19260396966004867,0.0,0.0,0.8073960303399513,65.99941446118923,1.472003071808213,0.533147920606799,0.6631124763592059,0.3288982986601685,6.387473062451564,69.00318950847083,73.11411413071646,6.6199846409589345,0.914278401472312,1
1.0,0.0,0.0,0.059093890078253275,66.72632959899971,1.6846815498929573,0.5082541042684185,0.7547997376731137,0.47649573177727755,5.853821401284514,69.2290413705928,70.49435326252768,5.582593562169646,1.028035512081068,1
0.10115261181975266,0.8988473881802473,0.0,0.0,63.695596148877634,1.2855186753188887,0.48733803619005184,0.47596422533504185,0.6669487306232939,6.805697548643679,70.69422497779757,70.7179769477636,5.817631164217679,0.9600856104811021,1
1.0,0.0,0.0,0.6507685475587474,65.40020115462572,1.6574615726220625,0.503984629048825,0.40337883593780643,0.5803291159898696,6.837737361569584,69.75903029781554,69.56766272724778,5.185092669793864,0.9052739816051962,1
0.12577327586164844,0.0,0.0,0.8742267241383516,65.95797943103422,1.453958784482645,0.5344845344827671,0.6550927931033979,0.3171360965516501,6.43692777586238,68.97779384482743,73.31393790517367,6.710206077586775,0.9044658279154683,1
1.0,0.0,0.0,0.00018839955658189744,66.49968160474937,1.6899905800221708,0.5169962320088684,0.7598967570429931,0.4710316511255057,5.790303323286097,69.31012999569404,70.69967218477154,5.529900148235011,1.0327892928746054,1
1.0,0.0,0.0,0.1690810703559925,66.21425299109838,1.6815459464822002,0.5136183785928802,0.6673435734449161,0.49940561981980675,6.062220523273148,69.42666593854564,70.40579893758057,5.440387032711325,0.9996859134458852,1
0.6102406125735079,0.3897593874264921,0.0,0.0,65.28395071122935,1.5146082756580785,0.5041379402149258,0.6368360335732285,0.5559675464589753,6.230428107791936,69.9102294566368,70.70779518774853,5.6547230039764775,1.0012843409699743,1
1.0,0.0,0.0,0.3795029033747186,67.95349611992518,1.6558447386962754,0.4608335703005417,0.7266037445030248,0.5062937700138488,6.199863135644696,68.79008102237664,69.37932989625598,5.8677575840035,1.002060138253722,1
1.0,0.0,0.0,0.22673038292351066,66.11682565285926,1.6786634808538243,0.5124653923415298,0.6357517501579162,0.5090907043311498,6.1550359165068524,69.46644396421722,70.3054891337131,5.409832897050539,0.9883865062028439,1
0.6183880601327999,0.0,0.0,0.3816119398672001,66.26340059728233,1.5869647762358559,0.524632238797344,0.714206567215936,0.4038362985833728,6.072392835501728,69.16498746285046,71.84101970020293,6.04517611882072,0.976795150433516,1
0.8711512879997452,0.12884871200025483,0.0,0.0,67.0579149229611,1.6938654613600075,0.48942637563194547,0.7855120449760504,0.46082095175197985,5.889213508240196,69.35380856208009,70.37787821999936,5.65627173776025,1.0387156925522512,1
1.0,0.0,0.0,0.41276112926602604,65.80243369154041,1.6693619435366986,0.5087447774146795,0.5338069011622177,0.5403438697166923,6.454545418118302,69.59480517919356,69.98179563507712,5.311236601489006,0.9519240217597014,1
1.0,0.0,0.0,0.8023543291592642,65.14402118372085,1.6498822835420368,0.5009529134168147,0.3203098276207232,0.6057955272987564,7.081790469946416,69.86362448711989,69.30390346726287,5.10475220554559,0.8755627950831903,1
0.5209299368966488,0.4790700631033512,0.0,0.0,65.00530140311754,1.4744184716034918,0.5011906879175894,0.608613860059341,0.5754372737565305,6.331349171306787,70.04776789717916,70.70958140126207,5.683302420193073,0.994056736996708,1
1.0,0.0,0.0,0.018000088945214987,66.56894034066018,1.6883799919949305,0.5143359868361081,0.7584159921728211,0.472674008271905,5.809440096060833,69.28533987814505,70.63735969047066,5.5460200791612415,1.0313669628272106,1
0.0,1.0,0.0,0.0,63.40892779792104,1.5524202175472064,0.4706932129563227,0.4873916968815565,0.4448493855464424,5.965382668605758,72.9270158907305,73.01108159534618,5.277229601163455,0.8314761405177912,1
0.0,0.9728249839091558,0.0,0.0,63.42619549774728,1.77130399485093,0.46249462588499646,0.5100594197061122,0.27189150289635194,5.32217603089442,74.45331575788451,74.58135469159025,4.870326506114521,0.7428003139696586,1
0.0,1.0,0.0,0.0,63.38168782946466,1.258228558218329,0.48322359844625634,0.44653174419699015,0.6747547193182688,6.864301627666217,70.97118615556259,70.85367609360108,5.81658097659973,0.9448734137784699,1
0.0,0.872546040577131,0.0,0.0,63.4121564456808,1.7392147329846819,0.4680099677682578,0.4770676473498761,0.2899417126961164,5.514711602091908,74.50245244011721,74.217342127295,4.9084325045806905,0.7392786528474591,1
0.7076883263306187,0.29231167366938127,0.0,0.7076883263306187,62.80015738956575,1.666769867787101,0.35201599774508474,0.40010836117645604,0.4333067566876954,7.138297181512833,73.84554180588228,71.31848044992957,6.041839504972134,0.7022929521251127,1
0.0,0.02722367710791418,0.0,0.0,63.29381131479511,1.4687115766745324,0.5145026977590648,0.19895658976850378,0.44209973812057546,7.1377305399528055,74.91666039821713,71.14882194790172,5.229655002698993,0.7095920725521452,1
0.0,1.0,0.0,0.0,59.679782705433766,1.333938912100051,0.6732920362783089,0.6478620920599852,0.41899118550664927,5.939091631849923,72.67227642943354,73.71353430955011,5.991673500783204,1.0246177846506623,1
0.0,1.0,0.0,0.0,60.25510819692703,1.40236969743185,0.6407240514074344,0.6280931985196878,0.39567402902322146,5.836445453852225,72.94346509722992,73.86180101110234,5.818062063922899,0.9815302245643251,1
0.0,1.0,0.0,0.0,59.61884747086652,1.3266911088695859,0.6767414537416971,0.6499559018821197,0.4214608073481411,5.949963336695621,72.64355365366836,73.69783073588411,6.010061446016051,1.0291813762516127,1
0.0,1.0,0.0,0.0,58.97263393259675,1.2498287056392612,0.7133222641679813,0.672160596148658,0.4476509595599555,6.065256941541108,72.33895079642225,73.53129552888507,6.205064209767061,1.0775779188531476,1
0.0,1.0,0.0,0.0,63.398932775137325,1.444473971483094,0.47529092343683116,0.4723991627059853,0.5292073778409895,6.2952184204683235,72.20937325485983,72.21947579087602,5.475131052280994,0.8730844240099911,1
0.5591848068293265,0.4408151931706735,0.0,0.5591848068293265,62.932325521921896,1.690530430907308,0.37488553974828376,0.42505695245267316,0.39840842960489176,6.746247890029422,73.97028476226336,72.02387216756071,5.793838627404975,0.7109934066709099,1
0.0,0.3717618895367186,0.0,0.0,63.34204666453514,1.57896380465175,0.4955530960754805,0.31230966165758045,0.38008285988339063,6.4762171720895,74.74783667412702,72.39949565901829,5.098730481976047,0.7216917894768164,1
0.0,0.467324113238445,0.0,0.0,63.35542537585338,1.6095437162363024,0.49029717377188553,0.3437496332554484,0.3628816596170799,6.292737702582185,74.70101118451316,72.74638653105556,5.062416836969391,0.7250478057727504,1
0.0,1.0,0.0,0.0,60.546695459169875,1.4370518828087517,0.6242179002187977,0.6180739005219161,0.38385639548738826,5.784422175786872,73.0809093133532,73.93694574608564,5.730072075096315,0.9596925276986962,1
0.0,1.0,0.0,0.0,61.38771637580458,1.537085207694818,0.5766094474489477,0.5891753844437193,0.3497709662669509,5.634372188457773,73.47733767493872,74.15368461667211,5.476283824922406,0.8967063749639914,1
0.2184431828833071,0.7815568171166929,0.0,0.2184431828833071,63.34262272684668,1.594323294549189,0.4575049090738671,0.5159417954396337,0.3427997844605076,5.730915115883778,74.7501893196943,74.53582749929703,4.969221591441654,0.7803032533346336,1
0.12024722651167563,0.8797527734883244,0.0,0.12024722651167563,63.32297996840461,1.760760443758132,0.44248192711720197,0.4987984659460385,0.2952580982302438,5.587452677990823,74.33899232973019,74.10882567406955,5.060812868274499,0.7367096757453457,1
0.0,1.0,0.0,0.0,63.42658295322339,1.7430958948125794,0.462571841517242,0.5138744298350805,0.2958398747946139,5.382762543628229,74.19465604143919,74.40936989529226,4.927657526176938,0.7579794889527817,1
0.0,1.0,0.7366842162467999,0.0,45.70303049279375,1.746894208638556,0.5174373697367639,0.6366316880203688,0.5209902654174859,6.87648157294086,66.17133525291823,69.52467368649872,5.105918942677624,0.9830503758384561,1
0.046123564335733835,0.9538764356642662,0.9538764356642662,0.0,44.12079497031462,1.6549264079230692,0.5698822526769108,0.7943807984237498,0.6170667469342538,6.653964570272808,65.7119921267273,69.63415112079021,4.913061782167866,1.156454768841387,1
0.5671707799193856,0.4328292200806144,0.4328292200806144,0.0,43.677904837068525,1.5976112142088676,0.4781779427341881,0.5953407620707947,0.5274466258538657,7.263589812505681,65.84746440277904,69.68104537019275,5.173585389959692,0.930484947045912,1
0.0,1.0,0.7161715529764797,0.0,45.82323469955783,1.7536633875177616,0.5127194571845903,0.6229702542823355,0.5128877634257095,6.898019869374696,66.20805292017211,69.51646862119058,5.122739326559286,0.9679836688602805,1
0.0,1.0,0.17546519191296783,0.0,47.21077878992202,1.6929813923234813,0.6843649902432272,0.3214017891882158,0.7965032400821026,4.085168835334551,67.80256376062194,65.54855269996919,4.922981392323481,1.1248966278166592,1
0.07424087298838644,0.9257591270116136,0.9257591270116136,0.0,44.09689525795987,1.6518335039712775,0.564933606354044,0.7836399865184365,0.6122305698459976,6.686861821396412,65.71930262697698,69.63668167856895,4.927120436494193,1.1442607429727503,1
0.22635149434148594,0.7736485056585141,0.7736485056585141,0.0,43.96760122980974,1.6351013356224364,0.5381621369958984,0.7255337291615525,0.5860675429732645,6.864831248379538,65.75885138852878,69.65037163449072,5.003175747170743,1.0782928057641106,1
0.0,1.0,1.0,0.0,48.72403841931341,1.900981228539748,0.4312205244348807,0.6498853553459876,0.8506460594508551,4.19749017607342,67.29923906212743,68.49081601053936,5.430382148846708,1.1697690150902353,1
0.0,1.0,0.4011917036165086,0.0,46.375590696618914,1.6839523318553395,0.6552462702334704,0.4557090636518226,0.7495521256477662,4.773634696030351,67.2269611557779,66.66589893290173,4.91395233185534,1.1390121360060725,1
0.06449127124916754,0.9355087287508325,0.9355087287508325,0.0,44.10518241943821,1.6529059601625915,0.5666495362601465,0.787364334382818,0.6139075013451432,6.6754547873615255,65.71676773052478,69.63580421441242,4.922245635624583,1.148488988900752,1
0.0,1.0,0.12276054283779958,0.0,47.40578599150014,1.6950895782864879,0.6911638899739239,0.29004252298849076,0.8074658070897376,3.9244196556552886,67.93696061576361,65.28766468704711,4.925089578286488,1.1216008124513035,1
0.0,1.0,0.12273823717382049,0.0,49.30075393016141,1.9494963817326392,0.3762297945499787,0.22774366595776452,0.2784816036836591,7.521124850967489,67.27029855545885,69.27909529486953,5.609354645517467,0.5321023909170743,1
0.33040800387577385,0.6695919961242262,1.0,0.0,45.86490529999899,1.5906143191860873,0.6454032327906578,0.743275135193839,0.5509886071318266,5.46009238662858,64.63939030755877,69.37228175697689,5.438477286433784,1.1400833063963451,1
0.3404058433495647,0.6595941566504353,0.6595941566504353,0.0,43.87065503315287,1.6225553572315479,0.5180885715704766,0.6819649678404663,0.5664501949438748,6.99827483671899,65.78850551927088,69.66063652590145,5.060202921674782,1.0288292635945493,1
0.0,1.0,1.0,0.0,50.341427239688585,1.9863793582555573,0.37920529997161506,0.5924357044462614,0.9306097627302038,3.346096701027928,67.86597210478688,68.08711576097372,5.6218809851791285,1.1673986588947758,1
1.0,0.0,1.0,0.0,53.618323320115195,1.1331736759193622,0.5985979480533578,0.710616766798848,0.4143960440157602,4.556826324080638,64.76171069430343,64.36826324080637,5.654302800648775,1.0376347627739424,1
0.4686834794319409,0.0,0.4686834794319409,0.0,52.09080113283548,1.6578397734329042,0.5019548472012757,0.804792491976002,0.3426194934598389,5.339198867164521,64.11394956170417,63.78656131625852,5.025270592042123,1.0327308641758348,1
1.0,0.0,1.0,0.0,53.76670652848635,1.029305430059557,0.5937224997783057,0.7091329347151365,0.5083014173135025,4.660694569940443,65.52058481711589,65.40694569940443,5.753931526269405,1.0667204352957675,1
0.7147096616426836,0.28529033835731643,0.7147096616426836,0.28529033835731643,52.121572844694356,1.5056167778221827,0.5833298048108391,0.6451038671024575,0.26623652327586433,5.231398763949168,62.34026708683489,61.927638744386094,5.203090313903476,0.9398117205091927,1
0.5708174066036431,0.0,0.5708174066036431,0.0,52.30017568353747,1.6159648632925063,0.5233008379801614,0.7875318582839843,0.30309366364439017,5.129824316462532,63.80754778018907,63.30857453709495,5.089614966160296,1.017157501762429,1
0.7322233245116658,0.26777667548833417,1.0,0.0,53.696808983692485,1.4078667989414,0.5372192008368014,0.6183326201487114,0.2866871615979788,4.381210570989284,63.37956312831756,62.53980600751099,5.153811959873983,0.9238686067540471,1
