Equipment Type_Centrifugal,Equipment Type_Exhaust,Location_Plant B,Location_Plant C,vibration_total,Sound (dB),Vibration_Y,Humidity (%),RPM,Temperature (°C),Current (A),Vibration_Z,Pressure (bar),Vibration_X,Electrical Issue
0.35417761371351575,0.0,0.0,0.6458223862864843,70.18523383995249,1.5406253284114055,0.6022270100984374,0.44727325263068696,0.47874671588594525,5.374156595383566,65.60419863204346,62.61282186524096,6.44685759419551,0.9094308437765659,1
0.36309768254525676,0.0,0.0,0.6369023174547432,70.20601760033044,1.5408929304763577,0.6004697565385845,0.44924458784250176,0.476070695236423,5.365950132058364,65.63024523303214,62.53557406915808,6.432674684753041,0.9080477004940898,1
0.6593958334187083,0.0,0.0,0.34060416658129167,71.34258375008709,1.6179027083188195,0.44468622917426504,0.4745351875289421,0.29453691666427617,4.282717916791314,67.6228356249667,59.62221583268107,5.212231458385412,0.7232723042733292,1
0.928288111152349,0.0,0.0,0.071711888847651,71.61685387337539,1.5721910211041008,0.46861764189255906,0.5656896696806463,0.2870079328877342,4.67530064228243,67.51796763665058,57.567878830796055,5.376255747802933,0.7911794113466623,1
1.0,0.0,0.0,0.409628894895232,70.66592776276192,1.740236713753902,0.4917947846907045,0.4855446318017158,0.31080662037839957,5.62793181243313,68.53864997093179,59.7440321510533,5.129163484624385,0.7673124598099973,1
0.6887825049366064,0.0,0.3112174950633936,0.0,70.76257186471108,1.656477423469652,0.5033207920507687,0.6550444564682493,0.5093878139407068,5.707428135288913,67.93192884299002,59.494179085753984,5.065212055627732,0.9943271424421595,1
0.0,0.0,1.0,0.0,66.02278675858284,1.9622521218808902,0.47565501888874473,0.6147726904728181,0.7844098022887582,6.870164229973365,69.94289420101967,72.26965056666234,5.229572805734874,1.118367744763173,1
0.0,0.0,0.39422075054730965,0.6057792494526903,63.64889532006688,1.9227759381841372,0.5737224061815863,0.560406631347848,0.48071407063694793,6.428183796914379,69.14453055188154,73.11567598234129,5.147430596038683,1.0044184818372481,1
0.0,0.36459372819754,1.0,0.0,66.67958873866272,2.2206119024710995,0.4506028153343198,0.5301810229868676,0.8178515679506151,5.262276905959493,69.94389647376399,71.7988216307417,3.424267818822713,1.0974924462484226,1
0.0,0.0,1.0,0.0,66.33965413756405,2.4490338924897106,0.49080954570958535,0.46368665034989176,0.8689077700170819,6.130807012350534,68.93718469381842,72.72428637128756,4.076910311180025,1.111423484972601,1
0.0,0.9880359661555919,1.0,0.0,67.00377870240091,1.4350746826439542,0.369555324399773,0.7664656311729694,0.661991008461102,4.37698892805906,72.48130638225327,69.847447425933,3.2434695698148786,1.0793049991413446,1
0.45400162119611487,0.0,0.5459983788038851,0.0,66.32201940015743,2.1034179410809344,0.5166140664690407,0.5186664523137161,0.6788211780535698,4.708556173977169,69.23180275603339,71.00595309370455,4.492483436935764,1.0363059404363908,1
0.0,0.0,0.31172576421976295,0.688274235780237,63.26199383419068,1.8196572052747038,0.5840342794725296,0.5833402375469059,0.4223901153033724,6.5164534322848535,69.23774988643167,73.13959952837627,5.367692209533233,0.9902952430406157,1
0.0,0.0,1.0,0.0,66.39301845237092,2.531013854366938,0.4933617520699141,0.4382419263332807,0.8831382539655817,6.006290277801161,68.76781099899661,72.80085256209742,3.8827879486216856,1.1102539872895127,1
0.0,0.0,1.0,0.0,66.15494310723501,2.1652749183610385,0.48197553991123987,0.5517590111879419,0.8196514952626708,6.56179941645163,69.52344144225408,72.4592661973372,4.748830146145089,1.1154714920123698,1
0.0,0.0,1.0,0.0,66.47099966329006,2.650811076938367,0.49709128824430765,0.4010595808370542,0.9039332435440184,5.82433411898984,68.52030541651412,72.91273864732922,3.5991171668723583,1.1085450016907206,1
0.0,0.0,1.0,0.0,66.14123596864178,2.144217575014923,0.4813199811089552,0.558294733792538,0.8159962583044772,6.593782739835825,69.56694670822388,72.43959943326865,4.79869234595523,1.1157718887641048,1
0.0,0.0,1.0,0.0,65.82482798908879,1.6581415484552355,0.46618742556511583,0.7091617269417241,0.7316207970903428,7.332068025459501,70.57119812158777,71.98562276695348,5.949683691865433,1.1227060806550169,1
0.0,0.3842067129858002,1.0,0.0,66.68978749075262,2.1958995416378917,0.448053127311846,0.5376143442216184,0.81294832175355,5.234426467560164,70.02372132185221,71.73743298835444,3.418580053234118,1.0969202839826502,1
0.0,0.0,0.9610039874250884,0.03899601257491159,66.30710870102367,2.6312549842813606,0.502874501571864,0.4028408914958254,0.8814298191095375,5.821725733455156,68.50406549420964,72.95130884364673,3.634119353575014,1.1014524393746197,1
0.03095579091934353,0.0,0.9690442090806565,0.0,66.47854635735983,2.6406861455324337,0.4992691874276931,0.40063666566649686,0.8933054140038929,5.706944333430349,68.51262484456288,72.8081283306836,3.595626276749008,1.1032314234042404,1
0.3879867599468695,0.0,0.6120132400531305,0.0,66.34644489881966,2.187256814867476,0.5139074571578217,0.5002483060251766,0.7122907127069372,4.864351246525388,69.11957749190967,71.28717640262634,4.352531931087364,1.0467494341573214,1
0.16002493646319405,0.0,0.839975063536806,0.0,66.43079077350862,2.4767683306917436,0.504561022394991,0.43664695727323116,0.8278673572131606,5.402341149946862,68.73204239198742,72.2582937706668,3.8692528653019713,1.0828127966655758,1
0.023352096328185912,0.0,0.9766479036718141,0.0,66.48135972435857,2.650342837663204,0.49895743594945563,0.3985152348755639,0.8971604871616098,5.724889052665482,68.4996985637579,72.84052006964193,3.579506444215754,1.1044343212853527,1
0.0,0.7562136139501768,1.0,0.0,66.88323107925409,1.7271708464227773,0.39969223018647704,0.6786049596871171,0.7199465965124558,4.706176668190749,71.53778940877721,70.57305138833595,3.3106980519544487,1.0860678658710416,1
0.4585230088818907,0.0,0.5414769911181093,0.0,64.54127721225197,2.0655791680982665,0.45077213008516526,0.41905285752403154,0.7737357123798423,4.6015958671735415,67.76304502649953,73.70573342483276,4.135250371724095,0.9935078158877588,1
0.0,0.0,0.7107552280273455,0.2892447719726545,65.13344201944824,2.318444035034182,0.5341555964965818,0.47241004660839797,0.7045039462153333,6.089491906010741,68.7868465923291,73.02388098387208,4.302283541166988,1.058609557099298,1
0.0,0.0,1.0,0.0,65.86894260371862,1.7259118260025306,0.46829725496045616,0.6881273672124222,0.7433846943249676,7.229133924656534,70.4311821708061,72.04891764881368,5.789208789371367,1.121739293396778,1
0.11613896020052561,0.0,0.8838610397994744,0.0,65.99640941914777,2.524373793331296,0.48603768709934586,0.398852198651831,0.8747390067408449,5.48152287228465,68.2834687804952,73.13395206353488,3.6833034274646934,1.0790963867398327,1
0.9559188289553192,0.0,0.04408117104468079,0.0,66.13631003328653,1.4659830872267445,0.5371926719871681,0.6587013532785341,0.4243491537196532,3.5240315636654467,70.08506200922403,68.86778578865035,5.556547917385277,0.9569030740443905,1
0.3139667173773528,0.0,0.6860332826226472,0.0,65.15564145114625,2.2592845987143475,0.46566142811013267,0.41052403632526385,0.8163798183736809,4.973105536340204,67.98277058958642,73.46432441802018,3.9444360669381053,1.0296437470013702,1
0.0,0.0,0.11159632769131878,0.8884036723086812,62.32338677687228,1.5694954096141485,0.6090504590385851,0.6389762209018134,0.2808986036777623,6.730591929370289,69.46389614970882,73.19763706496953,5.902037805064179,0.956032847855723,1
0.0,0.0,1.0,0.0,66.07396941522917,2.040880550931771,0.47810288507617776,0.5903682063617428,0.7980585107277791,6.750738031131933,69.78044489949002,72.34308655228533,5.0433866199634485,1.117246058884158,1
0.0,0.0,1.0,0.0,65.91957192177837,1.8036901986740235,0.47071865712853095,0.6639867213549493,0.7568858458075662,7.110998849183795,70.27048911783386,72.12155971385593,5.605035472951133,1.1206297341270395,1
0.01598683678953572,0.0,0.0,1.0,60.49350065008062,1.4275138132910818,0.5730215121532222,0.5992894084635196,0.46918138052111763,7.254685544708206,70.21561184688942,67.0574197609755,6.2054519785215225,0.9531663241035728,1
0.7115945621812543,0.0,0.0,1.0,61.51604400640644,1.7544494442251894,0.704491372252257,0.5248593818466057,0.6076073178740696,4.84788281485286,69.58956489403687,63.899360687697104,5.572448948415058,1.0736049613592804,1
1.0,0.0,0.0,0.03886451459240703,59.21998657629651,1.7169956126266332,0.6407803352948661,0.6727712002858124,0.2545951477309578,5.560821164025516,70.83898271208993,65.40612697224424,6.761314582965466,0.9673265372162313,1
0.6105181050975796,0.0,0.0,0.6105181050975796,62.22432178327877,1.7419968799370802,0.4785730356702574,0.5298323343310226,0.6128094260830756,4.278430084392663,69.22094506942732,64.23750841543723,4.667354873411006,0.9943162105797875,1
1.0,0.0,0.0,0.6144880952630777,61.90530392857367,1.577735357163093,0.7212198333357817,0.35483020238997104,0.6553622023815769,4.435978095200122,71.1072098808372,63.707984523737075,5.379392142852645,1.0487849489544854,1
0.6596128957454943,0.3403871042545057,0.3403871042545057,0.6596128957454943,60.4593160964929,1.8797883868723648,0.6871783210022994,0.40549935289382855,0.6251747088022229,3.591305800766576,68.95557418532005,62.82486710193561,5.177249029340743,1.0166603003027235,1
0.4585923926524148,0.5414076073475852,0.5414076073475852,0.4585923926524148,59.584876908038005,1.8737577717795724,0.6447629948496596,0.35323402208962784,0.6016553099403326,3.4385302184158353,68.73445163191765,62.96357124906984,5.098851033134442,0.9535409900753449,1
0.8458549568215129,0.0,0.0,1.0,61.71340678652762,1.817551829706111,0.729866586839266,0.5104935196200981,0.6343251364074811,4.383341849397565,69.46873053886064,63.289818496030335,5.450271989292423,1.0968510214267997,1
1.0,0.0,0.0,0.4462885146419888,60.372996496436826,1.790331932635558,0.6908934873009647,0.5969903362765901,0.42856519575212926,4.83560644393726,70.19932703201208,64.21237465209897,6.146104342890597,1.0335451827396829,1
0.458295187589996,0.541704812410004,0.541704812410004,0.458295187589996,59.583584066016485,1.8737488556277,0.6447002845814892,0.353156748773399,0.6016205369480295,3.438304342568397,68.734124706349,62.96377632056291,5.098735123160099,0.9534476693530936,1
0.23809818739513,0.0,0.0,0.23809818739513,62.49618832320156,1.6004773112101494,0.21043069492449362,0.564094966759648,0.5629051571109475,4.688091993865357,69.11666749247064,65.8128446673186,4.052862009201965,0.8707533650657533,1
0.16635003806241444,0.0,0.0,1.0,60.71453455595175,1.4981845178893347,0.6014401571937963,0.5832005459273216,0.4991036575744205,6.734428868304046,70.08028496574383,66.37477082719664,6.0686214653632025,0.9792004499386664,1
1.0,0.0,0.0,0.559558649687576,61.90036027847188,1.5332425062469364,0.7158367476693824,0.3350006725372149,0.6539889662421894,4.519470852474885,71.36043462494027,63.86727991590603,5.389279443056236,1.0381335261566254,1
0.6976667506485063,0.0,0.0,1.0,61.495570123453305,1.747903372804798,0.7018590158725677,0.5263496576806098,0.6048356833790528,4.896073042756168,69.60209992441635,63.962592952055786,5.585123256909859,1.0711934777317604,1
1.0,0.0,0.0,0.7406651026829055,61.91665985924146,1.6799387331731535,0.7335851800629247,0.4003801020685289,0.6585166275670726,4.244189043921984,70.5255338766318,63.34207120221958,5.356680281517077,1.073252056519771,1
0.8053761632951281,0.0,0.0,1.0,61.65390296004384,1.7985267967487102,0.7222160948627792,0.5148247505274213,0.6262698564957305,4.5233984749988565,69.50516145303439,63.47359221864012,5.487107691401433,1.0898424581919282,1
0.9423524178009751,0.0,0.0,1.0,61.85525805416743,1.8629056363664582,0.7481046069643843,0.5001682912952956,0.653528131142394,4.049460634408626,69.38188282397913,62.851720023183574,5.362459299801112,1.1135587465925278,1
0.6575520211652867,0.0,0.0,1.0,61.43660147111297,1.7290494499476847,0.6942773320002391,0.5306419337353143,0.5968528522118921,5.034870006768108,69.63820318095124,64.1447138239096,5.6216276607395885,1.0642479491292431,1
1.0,0.0,0.0,0.7297523078692167,61.91567770770823,1.6710993693740654,0.7325157261711832,0.39644058314078723,0.6582438076967304,4.260776492038791,70.5758418607229,63.373718307179274,5.358644584583541,1.0711359457480516,1
1.0,0.0,0.0,0.03358261413359265,61.853022435272024,1.1072019174482102,0.6642910961850921,0.14512332370222697,0.6408395653533399,5.318954426516939,73.78518414884414,65.39261041901257,5.483955129455953,0.936140995965745,1
0.4422911737499561,0.0,0.0,1.0,61.12016802541243,1.6278768516624793,0.6535930318387417,0.5536748444087547,0.5540159435762413,5.779672538825151,69.83193794362504,65.1219980711752,5.81751503188754,1.0269773407520695,1
0.6527229609694924,0.34727703903050755,0.34727703903050755,0.6527229609694924,60.42934488021729,1.8795816888290848,0.6857245447645629,0.403707969852068,0.6243685864334306,3.5860694503368142,68.94799525706644,62.829621156931054,5.174561954778102,1.0144968994362382,1
1.0,0.0,0.0,0.419532399006304,60.29727668918784,1.7855158318211346,0.6876024850777754,0.6019669737848274,0.4171403343756918,4.883232329768779,70.2413341335601,64.29077007091153,6.186506077500481,1.029196509768409,1
1.0,0.0,0.0,0.8608032986543045,61.54607333519168,1.8649445937577747,0.7418788057344795,0.5198905864502994,0.605563008525388,4.097770128395338,69.54853882111274,62.99784633494289,5.520187019032,1.1009162937773274,1
1.0,0.0,0.0,0.5559562507977971,60.68335618975777,1.8100721251436034,0.704382618848129,0.5765921373516097,0.4753933190906594,4.640397873579921,70.02714868624746,63.891048185162454,5.980506061295326,1.0513694860330016,1
1.0,0.0,0.0,0.37376567857893617,61.883638911072104,1.3827501996489384,0.6976290365007358,0.267929409966996,0.6493441419644734,4.8018761685600175,72.2169402217511,64.40607953212108,5.422722177855792,1.0021062284583704,1
1.0,0.0,0.0,0.5111021682075486,61.89599919513868,1.4939927562481143,0.7110880124843397,0.31750788272292507,0.6527775542051888,4.593124704324526,71.5838190045632,64.00780371219811,5.398001609722641,1.0287372821907,1
0.5982211993456757,0.40177880065432425,0.40177880065432425,0.5982211993456757,60.19226221715369,1.8779466359803703,0.6742246730619376,0.38953751182987567,0.6179918803234441,3.5446481115027137,68.88804331928024,62.86722737245149,5.153306267744814,0.9973836520463467,1
0.9938483888996982,0.006151611100301824,0.006151611100301824,0.9938483888996982,61.91324049171369,1.889815451666991,0.7577020100578363,0.4924005811139216,0.6642802615012647,3.8453247755637707,69.32323322778967,62.594244611659214,5.307600871670882,1.1216083700607251,1
0.880314762148927,0.11968523785107299,0.11968523785107299,0.880314762148927,61.41936921534783,1.8864094428644678,0.7337464148134236,0.4628818381587211,0.6509968271714245,3.7590392192331845,69.19834623836383,62.67258281411724,5.263322757238081,1.0859594481952617,1
0.6234059581594401,0.3765940418405599,0.3765940418405599,0.6234059581594401,56.218506892049234,1.6355738550626016,0.6053533481506685,0.3998259848704111,0.43952736328025743,3.4141710982429085,65.3373963541402,64.80111053790904,4.988574655397539,0.8622786302699463,1
0.5693773611822828,0.43062263881771723,0.43062263881771723,0.0,58.455453588997074,1.7745933958226576,0.5981052077840409,0.48794230308729813,0.37149301803349233,4.536218497402999,69.7502375543567,64.55540528904831,6.001816986246338,0.8957859143100266,1
0.620660479824584,0.37933952017541595,0.37933952017541595,0.620660479824584,60.28987308723694,1.8786198143947375,0.6789593612429873,0.39537172475439186,0.6206172761394764,3.5617019646666837,68.91272652780704,62.85174426892104,5.162057587131588,1.004429460230259,1
0.20131210782243325,0.7986878921775667,0.7986878921775667,0.0,57.092759093678595,1.628491076004202,0.49787328515221413,0.2831201543086737,0.5242451712769529,3.51275542642711,67.82133642112046,63.4370234441015,4.81330458285411,0.7893192786355671,1
0.3951377432643186,0.6048622567356814,0.6048622567356814,0.0,56.61400977413713,1.4055915952460336,0.44961070192718466,0.3304136093564937,0.5013737462948105,3.9197892608550693,67.42787038117343,63.58820743974617,4.710576996069911,0.7698451881869113,1
0.03945953289089932,0.9605404671091007,0.9605404671091007,0.03945953289089932,57.76164896807541,1.861183785986727,0.5563259614399798,0.24425947855163382,0.5526167653482352,3.1199892449970834,68.27340548618,63.25277292230528,4.935389217827451,0.821935623484825,1
0.47554603748682667,0.5244539625131733,0.5244539625131733,0.0,58.31282997697998,1.788668094376976,0.5898480512988408,0.4460935327191248,0.40058072837908376,4.29788693521654,69.49970792008983,64.34522312397048,5.823537471224971,0.8815738153622565,1
0.5430245839576632,0.4569754160423368,0.4569754160423368,0.0,56.24872927762457,1.2355217284486875,0.4127868785945419,0.3664979984856698,0.48392309909299575,4.2303516263110925,67.12766009456595,63.70355917548698,4.632196970502438,0.754986670090157,1
0.2277497361032096,0.7722502638967904,0.7722502638967904,0.2277497361032096,57.08895058057294,1.7780100950028446,0.5689529757214953,0.29458142980345375,0.5083715459180416,3.2084298627736687,67.17324122448112,63.83570935609183,4.945052470971353,0.8288105980205716,1
0.9640288471655137,0.035971152834486264,0.035971152834486264,0.0,55.20884874750118,0.7513668257596591,0.30795681705578704,0.46922303870838533,0.43424459603446935,5.114460579047579,66.27302144025401,64.0319425007891,4.409064711002277,0.7126874402576945,1
