Equipment Type_Centrifugal,Equipment Type_Exhaust,Location_Plant B,Location_Plant C,Vibration_Z,RPM,Temperature (°C),Humidity (%),Sound (dB),Pressure (bar),Current (A),Vibration_Y,Vibration_X,vibration_total,Bearing Failure
1,0,1,0,62.270190098609,1.2508781241227303,0.09762327502089879,0.5968468589449919,0.6846892792850132,5.830271156477215,69.3801389563455,77.37480073343637,5.267024992981843,1.038547826005511,1
0,1,0,1,62.70247056855174,1.3871380736724128,0.3484309631637936,0.6733283889577595,0.5243289647215507,4.509077589637943,66.18271935269829,76.4651229526638,3.4484795684655207,0.9261475214692609,1
0,0,1,0,63.62002726835848,1.3322083412954737,0.6936402435563433,0.528206755804793,0.30671133237976883,6.964932250860696,67.05743357210292,74.11271862459628,4.896559917231587,0.9901539182890121,1
1,0,1,0,61.826133567381916,1.266410965750015,0.045177092114654704,0.5556391438043715,0.7520287162221245,5.5333197724261804,69.6323192086473,77.40769380982356,5.3912877260001215,1.0399234990970205,1
0,1,0,1,63.981953748653815,1.2716291754687525,0.40618541226562366,0.7750650723755986,0.3746116620498834,6.117316864627366,66.83578889254206,76.7805510977584,3.883859261694701,0.9740921426557658,1
0,1,0,1,63.61378038963617,1.304867048157846,0.38956647592107696,0.7457901768148202,0.41769305857382366,5.65454340641768,66.6478670738768,76.6897861377228,3.758578049251195,0.9602960001948262,1
0,0,0,1,65.54781696852334,1.1846872961642771,0.47072322010959206,0.8661027921370456,0.2090361873454979,7.769122848858878,67.74952799655972,77.09814999248107,4.438164417229694,1.0094672749278562,1
0,0,0,1,64.503838982502,1.178158737126277,0.44630645033497346,0.7386194430757337,0.30016001755821814,7.7312232404760115,67.4578920411959,76.73297347065305,4.560618022397711,0.9576740615293086,1
0,0,0,1,64.10838061700508,1.1942779639807708,0.43545283758628095,0.6742499971701219,0.3407804692315424,7.638806339843581,67.40631051526152,76.56103505087178,4.636915696175649,0.927659121182735,1
0,0,0,1,63.143682294668345,1.2203238703511072,0.20078881422626121,0.6779054968920624,0.5522276026398005,6.414396596228832,68.88408165981798,77.31009760780235,5.0225909628088585,1.035841774804233,1
0,0,0,1,65.27201261655122,1.1468473118253575,0.46738947670425923,0.8636564014440722,0.22125522579990103,7.91074207886795,67.55808860215885,77.06696200719618,4.412410609306693,1.0159777612698013,1
0,0,0,1,65.01572698441345,1.1848077112170616,0.5236688919971741,0.8064254450777961,0.22794412068161732,7.720360480012559,67.45817903512861,76.43427854833128,4.500420723895854,1.0197354783937882,1
0,0,0,1,72.82978124970991,1.467231856922087,0.4897469330972177,0.47149386619443534,0.5913493866194435,5.098612603219481,58.148375129169395,60.61493201146123,5.456300684481738,0.9094496497465155,1
0,0,1,0,78.27129818248933,1.353416077091874,0.4057970846547706,0.337597813491078,0.5858291961454063,4.097649731641349,63.867451665045,63.49880214686921,4.945905251280044,0.7885834116336906,1
0,0,0,1,73.09371951437876,1.4666865299289695,0.5009261364561254,0.4938522729122508,0.5935852272912251,5.177139690228393,58.11456485559611,60.99611557965032,5.382681540410882,0.9295342305609542,1
0,0,0,1,67.0696834971122,1.5182041058112083,0.39347263323480924,0.34257468614041336,0.3948962336849603,5.210963521598807,59.92037631293211,57.82196691656049,5.034632254115063,0.667747450500829,1
0,0,0,1,72.71168875036018,1.5621659249870445,0.5116351828080956,0.3842770935069446,0.5417609460160133,4.390165613873339,59.212244592959685,59.01924904303742,6.098653866451598,0.8534909175730534,1
0,0,1,0,75.75324489610885,1.396706391470908,0.4158981580098785,0.34517361850740885,0.5836646804264546,4.321316355933024,61.807554205842635,61.70946915253581,5.274190135321051,0.7956068323600741,1
0,0,0,1,73.23865643266451,1.6019211112925078,0.5455539694219057,0.39561155087914057,0.525266772974385,4.256520519484761,59.59710863059768,59.16558196284264,6.2145360052568845,0.8733296757641045,1
0,0,0,1,72.77956376367139,1.5672865118660606,0.5160040239538091,0.3857370055107492,0.5396364472045068,4.372951726067286,59.26181623189484,59.03809716069848,6.113579832460645,0.8560462089533658,1
0,1,0,0,74.70824747521844,1.71278913536961,0.6401456240068376,0.42722073221176116,0.4792683374530341,3.8838152470553533,60.670405459429205,59.57367064721154,6.5377045009709915,0.9286553860723216,1
0,0,0,1,71.48498972276401,1.4720371456893557,0.4334790045269566,0.3602738950532538,0.5775994715660565,4.6951548967388295,58.369937598385015,58.695746585598805,5.818602995737929,0.8082333037221077,1
0,0,0,1,71.4830257302892,1.4728356920802133,0.4336667708404826,0.36116524548413004,0.5766584817649377,4.693255651268682,58.38951277612848,58.701919133376784,5.814135452416104,0.8085215423236289,1
0,0,0,1,72.85479868070458,1.5729623402778732,0.520846592449845,0.3873552204196489,0.5372815822251377,4.353871281619065,59.316763081413455,59.058989039746216,6.130124268469546,0.8588785787108778,1
0,0,0,1,71.74631511025572,1.4655934364999015,0.431971801849977,0.3572288513874827,0.5802203281750049,4.6772327552494914,58.52967897987969,58.86213795800407,5.796583560124253,0.8067830667389649,1
1,0,0,0,48.90694549658938,1.5697527888434064,0.46353708167348906,0.36352828472033977,0.4134967807336636,6.533020589055531,68.40209957313932,73.3818489185993,4.630186269213305,0.7307108728770939,1
1,0,0,0,49.135472042845365,1.5051190181851497,0.47323214727222757,0.47363652973458453,0.38464241883265604,5.641997893552419,68.57753409349745,72.74474460782506,4.865637862325526,0.7957951989718396,1
1,0,0,0,51.28801560669742,0.9900348835193422,0.37392591796453983,0.650691156782681,0.46311635558109154,4.815122092317698,70.24620563099155,72.8774143204202,4.77682741746554,0.8937578746877679,1
0,1,0,1,48.37668400390672,1.645763891469544,0.6735182412634878,0.5082126846756703,0.5900338633602507,7.510607670501915,71.43766510636269,72.00961796136164,4.497118054265228,1.0303585257332042,1
0,1,1,0,50.860924258344795,1.8050670903825665,0.46207600635573853,0.27611325918305085,0.5890030014022276,6.170745056546247,68.78652763062034,73.32625926909007,5.463308615759806,0.8074278029265929,1
1,0,0,0,49.178600581938476,1.6440233234812183,0.6045704563112283,0.40738386754263956,0.48716520875766495,6.747492711986396,68.6310981526006,74.34621962868245,4.7489212821023346,0.8793320127435639,1
1,0,0,0,51.68843653024173,0.8918671732310596,0.36023410574012144,0.7052000696006485,0.46892891737447673,4.471535106308709,70.55620892663876,72.74824628056719,4.818161190218501,0.9249005555887536,1
1,0,0,0,49.193044890824815,1.4888357884535863,0.47567463173196206,0.5013761746701404,0.37737311984535105,5.41752194082444,68.62173143134027,72.58423848618536,4.924955342061935,0.8121919374404676,1
1,0,0,0,49.150112922519,1.6348371067183087,0.4595225566007746,0.30590350632429597,0.4545213143074638,6.817618994470427,68.39925441778415,73.61990599091092,4.680250690904219,0.7184598607405042,1
0,1,1,0,51.28060739479356,1.8468266064471206,0.46270239909670685,0.2688053438717539,0.6219930190932252,6.012058895500942,68.8815305296672,73.25422410387871,5.6554023896567545,0.8292527372359201,1
0,0,0,1,47.055691919673826,1.9343757494796547,0.45944009706807004,0.4227723232130468,0.352988588566925,6.516407061936293,71.16261111641212,63.91547168546199,6.435446464260936,0.7343418978357472,1
0,0,0,1,47.191541488548694,1.981668760007763,0.4669897848634088,0.45165352085254046,0.3441299505677134,5.674088588723364,70.71680231149011,65.62946579407057,5.8358595000970395,0.7388501583656232,1
0,0,0,0,44.94424045432109,1.6849598816718898,0.5557263699943452,0.5721791099830358,0.43110839070176454,5.224617168526025,72.49538283147398,65.16782265398182,6.013773971477041,0.9097704345224036,1
0,0,1,0,45.71243953723168,1.4442709084609322,0.4928866621297224,0.4151319972778334,0.41191914256725826,7.651582579128507,67.12228751268245,64.57849343314611,6.221444368828706,0.7655223898812562,1
0,0,0,1,47.07467732901701,1.6154208725143002,0.3041394486408915,0.42201290683931975,0.45968658907557336,6.170872611890492,71.37145061918706,62.666231750681014,6.420258136786396,0.7371869974616476,1
0,0,0,0,44.13562612096859,1.5524640390984683,0.5748213590711031,0.6294640772133093,0.47339015222887115,4.688788393412923,73.03121160658708,65.50490766523478,5.850102636533402,0.9774627583229996,1
1,0,0,1,47.45705490398962,1.89100564254013,0.39381169719310505,0.5054037976369229,0.38751872821293776,3.8996818611425472,69.99797330871102,68.1421293353164,4.702570531751627,0.7489071385283561,1
0,0,0,1,46.84882164655609,1.9419022896683522,0.5040276632015303,0.42181659792091813,0.3346748684693901,6.775157161479618,70.50172450446418,64.33339140956635,6.407127720025505,0.7383069780897299,1
0,0,0,1,45.90986416909399,1.8431825626467266,0.532923689500913,0.5037710685027387,0.38061674103773574,5.864488304821322,71.85551169517868,64.76528553914878,6.209225518563604,0.8289342305697254,1
0,0,0,1,45.41250928626977,1.7616882685936004,0.5446684554085693,0.539005366225708,0.4066230084046893,5.534915792106473,72.18508420789352,64.97261661078393,6.108556096497977,0.8705697870807778,1
0,0,0,1,45.299413059063845,1.7431568385935945,0.5473391614968055,0.5470174844904164,0.4125367147429264,5.459972509018214,72.26002749098178,65.01976274887218,6.085664330027382,0.8800375223370998,1
0,0,0,1,46.42113775484371,1.7546158795720843,0.4998346838710168,0.4193008103226101,0.36374619182761675,7.105004868813344,69.22985410754177,64.42563695483764,6.337244731183614,0.7485496536246999,1
0,0,1,0,45.66135516608848,1.4219006282871083,0.49238583496165167,0.414831500976991,0.4153915442658817,7.690980983016734,66.97036993836767,64.58951163084367,6.213097249360862,0.7667458183261128,1
1,0,0,0,75.91682145847291,1.71994685533804,0.6391172970911525,0.3899358475708076,0.2655790206659943,4.546923959448426,64.29945083849307,73.57164748452075,5.03001771488732,0.8067110554638575,1
1,0,1,0,75.01,1.551762843577279,0.6660885498967847,0.6290213459945397,0.36481186740361005,6.865770614636733,67.89287811120735,73.97074255350599,5.3657154506226306,0.9877634282039137,1
0,0,0,1,74.05094457462538,1.6628118153588347,0.511622283502562,0.521044420948342,0.38043056079456017,7.836250912854887,62.25500365141955,76.80926040654572,5.559527712687312,0.8486775122135953,1
0,0,1,0,68.37848740701857,1.734758076844259,0.4739116865829937,0.5526870923360668,0.27711451538934445,5.851096616393486,68.69776657407775,76.84427005835043,5.178854846106556,0.7792328044487017,1
1,0,0,0,76.22292684958593,1.7705627074118477,0.6634611116599839,0.3149761809281684,0.25834818465545034,3.3948107551017532,64.82248130992242,72.00255607023271,5.01314576419605,0.7812051680750781,1
0,0,1,0,72.46428532409429,1.8163594847650681,0.42000550742350945,0.3705677049302334,0.5350018813301683,7.6315206869799095,61.436082747919635,74.47533583157096,6.352857337952851,0.7931006277689284,1
0,0,0,1,75.01198768359318,1.5703286720902094,0.5671580756243387,0.611513252285452,0.28695304684425577,7.9525187971847595,62.7533962782655,78.2098111652035,5.079890442636597,0.8821053119443815,1
0,0,0,1,68.91963888734479,1.2963474108211348,0.5065418698325763,0.7895559822811706,0.2341786862747772,7.953635986298166,65.82381861798585,77.53268652020192,4.634519040871615,0.9754763191024147,1
0,0,0,1,74.5983601793911,1.5802270762884203,0.5612217018970426,0.6083182525361688,0.2863863754226948,7.829093423508223,63.11919745401197,78.1346039129917,5.086136245773052,0.8758750175286911,1
0,0,0,1,74.21141761696546,1.6472821661001167,0.5208883075602637,0.5362634772218857,0.364797380540784,7.856957111866511,62.337828447466045,77.04531107527822,5.479291191517269,0.8542984996610475,1
0,0,0,1,74.82547342892191,1.5878574101043317,0.5563450786377488,0.5944997380977551,0.30497645950502705,7.936190119860891,62.65476047944357,77.94856736641415,5.172263285539046,0.8758074083270113,1
0,0,1,0,73.1382340958569,1.7511386358848164,0.4589206139220596,0.43448413683288,0.4693462267907151,7.718481818820244,61.78392727528098,75.46669273455079,6.015882952071551,0.8167074437865063,1
0,0,1,0,72.88157126817292,1.7759769740477822,0.4441004054848234,0.4101425654331736,0.4943501538747672,7.685364034602957,61.65145613841183,75.08914999447371,6.14421436591354,0.8077171578693131,1
0,0,0,1,64.52439577060917,1.5728268542901143,0.9181745560310448,0.14929540977246575,0.3540855092166318,4.084134271450571,67.91920849023467,63.49876325616261,4.601660783775791,1.0373372087260309,1
0,0,0,1,63.48242317911419,1.5247473898823536,0.9815050719709341,0.2532628529024207,0.4915455488955011,5.060506208664353,68.26505121392387,63.55888910853979,4.577474887252594,1.146052537604204,1
0,0,0,1,63.91676133247734,1.7770569686717723,0.8559594743596254,0.19032170818515226,0.40622537774924483,4.8041687474482035,69.43088690858328,64.15647733504531,4.41068925383578,0.9777137004810764,1
0,0,0,1,63.8165405414932,1.4460693215132425,0.7808425421413026,0.24655007187945616,0.5238110581801003,4.56857726350179,67.47273447542018,64.35322838679599,5.112152257863995,1.0338628688036888,1
0,0,0,1,64.1414572493644,1.5428002498107747,0.9046085247578887,0.13394535022027765,0.4533711001377948,4.3007070005240084,67.63891324967491,63.705875251266356,4.680583500844236,1.0480690549462528,1
0,0,0,1,63.751178394854406,1.4266103618268846,0.7559450526964497,0.26920229674511387,0.537981172413243,4.6224636134024735,67.43930498057439,64.48345373238931,5.198969154926207,1.0310050692528072,1
1,0,0,0,63.31595675737098,1.297040561354717,0.5901621541435993,0.42003483370502187,0.6323345655775907,4.981272291633092,67.21671070796836,65.35057470477997,5.777049803186648,1.0119760706030607,1
0,0,0,1,64.14875367454417,1.5779286970293467,0.96805332957493,0.11123747969809798,0.43242044859678525,4.334737781717153,67.82083088363723,63.421243372394635,4.489882146069311,1.071844892096802,1
0,0,0,1,64.22302718648137,1.5843873990142667,0.8929181673403688,0.10281346418232533,0.42765944152084556,4.206882806477675,67.52195536521769,63.62011664041506,4.450756796620343,1.0225872040313773,1
0,0,0,1,64.00199211485777,1.7354562296527536,0.8802096612511997,0.16556419520798016,0.40906640382859244,4.663132095652018,69.05039234438495,63.98601577028445,4.423879732061322,0.9949020823458363,1
0,0,1,0,66.1457823947731,1.4487411432571613,0.5798341839478597,0.6572195869340199,-0.11495847848793045,3.4637057162858063,69.35860273821693,64.28463942603798,5.552984568361763,0.9097066820992042,1
0,1,1,0,63.658170259146004,1.543199914729396,0.3639531905961002,0.27756607607670547,0.49120584584607474,4.477543417492541,66.0686255625944,65.30880349609477,4.309542564786501,0.7847223409791382,1
1,0,0,0,63.41094235675894,1.3253187168976996,0.6263436916203902,0.3871161603293444,0.6117422676950084,4.90296355320637,67.26529112902938,65.16132858691539,5.650885724610262,1.0161290829692433,1
1,0,0,1,35.19122229491031,1.644185602931883,0.43387872420541995,0.43736032095286204,0.5523555238389346,5.383203163717946,70.57752314310314,63.78819839523569,5.095388823913172,0.8403334886515808,1
0,0,1,0,39.63620825669964,1.5225356835165846,0.5352909737582693,0.43878669173627916,0.5383686392528177,6.2355940461528725,67.2732837916488,64.20553400703271,6.129049118681281,0.8797193111293057,1
1,0,0,1,31.03554227902779,1.7540226014236313,0.5989868815972257,0.47656020234027247,0.7033516042222244,3.9726938522221453,68.40821274069418,63.56980907159733,6.039898688159723,1.0396999579690704,1
0,1,0,1,30.7601177395798,1.38470333261837,0.5363903953590458,0.5729587911470695,0.6632898530297893,5.374855143957375,73.24066147828167,61.704433781699564,6.033639039535905,1.0318264780053246,1
0,0,1,0,44.26439500090391,1.3946852209695053,0.5004517227141901,0.41928949619784955,0.4491929416262299,7.4661547481685115,66.70434923331429,64.53155268652776,6.176993042136436,0.7935173411526873,1
0,0,1,0,39.91006382163298,1.5149706126620723,0.5332294919504147,0.437633018430966,0.5330920023317954,6.308407853127553,67.23961922634622,64.22482493771172,6.131886020251724,0.874618633371245,1
0,0,0,0,41.40206531851085,1.4017835766787985,0.6034947943738653,0.6864350596188555,0.5589660334845867,3.8801041125226927,73.15281623593422,65.71435059618855,5.655572618874808,1.0757141649273996,1
0,1,0,1,30.72145185559492,1.3328558972750046,0.5276026944533906,0.5864918505417784,0.65766572445017,5.571699644244051,73.91907198819824,61.442560294711036,6.0327602694453395,1.0307211477996514,1
1,0,0,1,32.42280503615033,1.721421306750819,0.5446636868707062,0.4624619246940162,0.6534860235268537,4.4274113289586134,69.07866776586691,63.66269037652992,5.725342533186368,0.9733743905719564,1
1,0,0,0,40.92186371477997,1.1192581518270526,0.4673393638289813,0.4361945077867088,0.6381209085681335,5.177336497908744,68.24877920234427,67.64299081664058,3.314591011996758,0.9035467215883871,1
1,0,0,1,31.767560095695735,1.7128248705073998,0.5902327548797011,0.47214291469270164,0.6991495993620284,4.040363628323854,68.32402005400797,63.89766842271387,5.83933959004556,1.0297936166765436,1
